"data_source","correlation_id","name","os_domain","serial_number","model_id_id","manufacturer_id","virtual","platform_type","platform_label","os_product","os_version","os_patchlevel","os_edition","cpu_manufacturer_id","cpu_model","cpu_count","cores_per_cpu","cpu_threaded","cpu_speed","ram","disk_space","last_logged_in_user","last_discovered","task_id","data_token","is_deleted"
"SCCM","SCCM_SERIALSC20745BDNACORP\BDNASC20745","BDNASC20745","BDNACORP","SERIALSC20745","236034923236126223","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor I5-2520M 2.50 GHz (Sandy Bridge)","1","2","1","2501","4102508","465.4","ltreece","2016-10-23 11:36:29.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20746BDNACORP\BDNASC20746","BDNASC20746","BDNACORP","SERIALSC20746","10338176931033819597","442549357","no","Desktop","Windows","Windows 10 Enterprise","10.0 (1607)","","Enterprise","6720","Core i7 Mobile Processor i7-6820HQ 2.70 GHz (Skylake-H)","1","4","1","2712","16450464","237.7","lucernex","2016-10-31 11:06:37.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20747BDNACORP\BDNASC20747","BDNASC20747","BDNACORP","SERIALSC20747","10338176481033819416","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Mobile Processor i7-3540M 3.00 GHz (Ivy Bridge)","1","2","1","3001","8292016","698.3","marks","2016-11-02 14:09:41.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20748BDNACORP\BDNASC20748","BDNASC20748","BDNACORP","SERIALSC20748","10338176481033819421","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-4300U 1.90 GHz (Haswell)","1","2","1","2501","8291864","236.8","marlinr","2016-10-13 17:34:55.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20749BDNACORP\BDNASC20749","BDNASC20749","BDNACORP","SERIALSC20749","236034923236126224","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Mobile Processor I7-2620M 2.70 GHz (Sandy Bridge)","1","2","1","2701","4143468","465.5","maryg","2016-10-31 10:51:34.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20750BDNACORP\BDNASC20750","BDNASC20750","BDNACORP","SERIALSC20750","10338176481033819421","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-4300U 1.90 GHz (Haswell)","1","2","1","2501","8291820","238.2","marylour","2016-10-28 16:51:22.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20751BDNACORP\BDNASC20751","BDNASC20751","BDNACORP","SERIALSC20751","236034923236094899","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor I5-520M 2.40 GHz (Arrandale)","1","2","1","2400","3980672","232.6","mattb","2016-10-31 13:35:52.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20752BDNACORP\BDNASC20752","BDNASC20752","BDNACORP","SERIALSC20752","10338176481033819431","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-3230M 2.60 GHz (Ivy Bridge)","1","2","1","2601","8272116","465.5","mattc","2016-10-31 17:58:33.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20753BDNACORP\BDNASC20753","BDNASC20753","BDNACORP","SERIALSC20753","10338176481033819416","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Mobile Processor i7-3540M 3.00 GHz (Ivy Bridge)","1","2","1","3001","8272216","465.5","mattw","2016-11-01 20:38:45.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20754BDNACORP\BDNASC20754","BDNASC20754","BDNACORP","SERIALSC20754","10338176481033819416","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Mobile Processor i7-3540M 3.00 GHz (Ivy Bridge)","1","2","1","3001","8259384","465.5","mbarlow","2016-10-26 14:04:27.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20755BDNACORP\BDNASC20755","BDNASC20755","BDNACORP","SERIALSC20755","10338176481033819421","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-4300U 1.90 GHz (Haswell)","1","2","1","2501","8291868","238.2","mbarrett","2016-10-30 19:25:22.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20756BDNACORP\BDNASC20756","BDNASC20756","BDNACORP","SERIALSC20756","10338176481033819243","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i3 Mobile Processor i3-4005U 1.70 GHz (Haswell)","1","2","1","1700","4113800","465.5","mbauman","2016-11-01 10:10:44.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20757BDNACORP\BDNASC20757","BDNASC20757","BDNACORP","SERIALSC20757","10338176481033819421","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-4300U 1.90 GHz (Haswell)","1","2","1","2501","8291740","238.2","mbeeler","2016-10-31 14:59:57.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20758BDNACORP\BDNASC20758","BDNASC20758","BDNACORP","SERIALSC20758","10338176481033819332","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-5300U 2.30 GHz (Broadwell)","1","2","1","2301","8276688","465.5","mbehrang","2016-10-31 20:37:25.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20759BDNACORP\BDNASC20759","BDNASC20759","BDNACORP","SERIALSC20759","236034923236094776","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core 2 Duo Mobile Processor P8600 2.40 GHz (Penryn)","1","2","0","2401","2074892","148.8","mbreeden","2016-10-26 08:47:14.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20760BDNACORP\BDNASC20760","BDNASC20760","BDNACORP","SERIALSC20760","10338176481033819332","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-5300U 2.30 GHz (Broadwell)","1","2","1","2301","8274376","465.5","mbullock","2016-10-31 10:24:43.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20761BDNACORP\BDNASC20761","BDNASC20761","BDNACORP","SERIALSC20761","236034525236042557","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Processor I7-2600 3.40 GHz (Sandy Bridge)","1","4","1","3401","4079632","465.5","mcooper","2016-10-31 09:00:11.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20762BDNACORP\BDNASC20762","BDNASC20762","BDNACORP","SERIALSC20762","236034525236042557","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Processor I7-2600 3.40 GHz (Sandy Bridge)","1","4","1","3401","4079632","232.6","mdavis","2016-10-31 11:45:48.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20763BDNACORP\BDNASC20763","BDNASC20763","BDNACORP","SERIALSC20763","10338176481033819421","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-4300U 1.90 GHz (Haswell)","1","2","1","2501","8291788","238.2","melanied","2016-10-31 12:39:28.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20764BDNACORP\BDNASC20764","BDNASC20764","BDNACORP","SERIALSC20764","10338176481033819243","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i3 Mobile Processor i3-4005U 1.70 GHz (Haswell)","1","2","1","1700","4113788","465.5","melaniej","2016-10-31 12:09:19.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20765BDNACORP\BDNASC20765","BDNASC20765","BDNACORP","SERIALSC20765","10338176481033819421","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-4300U 1.90 GHz (Haswell)","1","2","1","2501","8291820","238.2","melc","2016-10-31 12:10:49.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20766BDNACORP\BDNASC20766","BDNASC20766","BDNACORP","SERIALSC20766","10338176481033819416","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Mobile Processor i7-3520M 2.90 GHz (Ivy Bridge)","1","2","1","2901","4095476","232.6","melindal","2016-10-27 11:02:06.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20767BDNACORP\BDNASC20767","BDNASC20767","BDNACORP","SERIALSC20767","10338176481033819444","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-4310U 2.00 GHz (Haswell)","1","2","1","2601","8291800","465.5","melissac","2016-10-31 09:34:31.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20768BDNACORP\BDNASC20768","BDNASC20768","BDNACORP","SERIALSC20768","10338176481033819421","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-4300U 1.90 GHz (Haswell)","1","2","1","2501","8291868","238.2","melissad","2016-11-01 12:56:24.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20769BDNACORP\BDNASC20769","BDNASC20769","BDNACORP","SERIALSC20769","236034923236126224","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Mobile Processor I7-2620M 2.70 GHz (Sandy Bridge)","1","2","1","2701","4143468","465.5","melodyg","2016-10-30 20:49:15.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20770BDNACORP\BDNASC20770","BDNASC20770","BDNACORP","SERIALSC20770","10338176481033819444","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-4310U 2.00 GHz (Haswell)","1","2","1","2601","4097544","465.5","mfernandez","2016-11-01 10:41:05.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20771BDNACORP\BDNASC20771","BDNASC20771","BDNACORP","SERIALSC20771","10338176481033819416","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Mobile Processor i7-3520M 2.90 GHz (Ivy Bridge)","1","2","1","2901","8259436","465.5","mfry","2016-10-31 15:47:12.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20772BDNACORP\BDNASC20772","BDNASC20772","BDNACORP","SERIALSC20772","","","","Desktop","Windows","Windows 8 Pro","6.3","","Pro","6720","Core i5 Mobile Processor i5-4300U 1.90 GHz (Haswell)","1","2","1","2501","8291400","232.4","mgabriel","2016-10-19 09:30:09.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20773BDNACORP\BDNASC20773","BDNASC20773","BDNACORP","SERIALSC20773","10338176481033819297","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Mobile Processor i7-5600U 2.60 GHz (Broadwell)","1","2","1","2601","8274368","238.2","mhanson","2016-11-02 10:08:40.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20774BDNACORP\BDNASC20774","BDNASC20774","BDNACORP","SERIALSC20774","10338176481033819319","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-6300U 2.40 GHz (Skylake-U)","1","2","1","2401","8049072","335.1","michaelb","2016-10-31 15:21:32.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20775BDNACORP\BDNASC20775","BDNASC20775","BDNACORP","SERIALSC20775","10338176481033819416","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Mobile Processor i7-3540M 3.00 GHz (Ivy Bridge)","1","2","1","3001","12453736","232.6","michaeld","2016-10-31 14:20:46.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20776BDNACORP\BDNASC20776","BDNASC20776","BDNACORP","SERIALSC20776","10338176481033819416","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Mobile Processor i7-3540M 3.00 GHz (Ivy Bridge)","1","2","1","3001","8259384","465.5","michaelr","2016-10-31 11:55:22.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20777BDNACORP\BDNASC20777","BDNASC20777","BDNACORP","SERIALSC20777","10338176481033819421","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-4300U 1.90 GHz (Haswell)","1","2","1","2501","8291820","238.2","mikeb","2016-11-02 12:07:53.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20778BDNACORP\BDNASC20778","BDNASC20778","BDNACORP","SERIALSC20778","10338176481033819444","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-4310U 2.00 GHz (Haswell)","1","2","1","2601","4097544","465.5","mikec","2016-10-31 10:40:37.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20779BDNACORP\BDNASC20779","BDNASC20779","BDNACORP","SERIALSC20779","10338176481033819444","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-4310U 2.00 GHz (Haswell)","1","2","1","2601","8291848","465.5","mikek","2016-10-31 15:08:25.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20780BDNACORP\BDNASC20780","BDNASC20780","BDNACORP","SERIALSC20780","10338176481033819416","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Mobile Processor i7-3540M 3.00 GHz (Ivy Bridge)","1","2","1","3001","8259384","465.5","mikem","2016-10-13 18:11:56.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20781BDNACORP\BDNASC20781","BDNASC20781","BDNACORP","SERIALSC20781","10338176481033819416","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Mobile Processor i7-3520M 2.90 GHz (Ivy Bridge)","1","2","1","2901","8259436","465.5","mkij","2016-10-31 16:53:57.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20782BDNACORP\BDNASC20782","BDNASC20782","BDNACORP","SERIALSC20782","10338176481033819416","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Mobile Processor i7-3540M 3.00 GHz (Ivy Bridge)","1","2","1","3001","8259384","465.5","mktsoftrip","2016-10-18 08:11:26.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20783BDNACORP\BDNASC20783","BDNASC20783","BDNACORP","SERIALSC20783","10338176481033819421","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-4300U 1.90 GHz (Haswell)","1","2","1","2501","8291876","236.9","mlawson","2016-10-31 14:11:52.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20784BDNACORP\BDNASC20784","BDNASC20784","BDNACORP","SERIALSC20784","10338176481033819416","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Mobile Processor i7-3540M 3.00 GHz (Ivy Bridge)","1","2","1","3001","8259384","465.5","mlewis","2016-10-31 14:49:07.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20785BDNACORP\BDNASC20785","BDNASC20785","BDNACORP","SERIALSC20785","10338176481033819332","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-5300U 2.30 GHz (Broadwell)","1","2","1","2301","8274368","465.5","mmatheson","2016-10-31 09:09:51.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20786BDNACORP\BDNASC20786","BDNASC20786","BDNACORP","SERIALSC20786","10338176481033819332","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-5300U 2.30 GHz (Broadwell)","1","2","1","2301","8276688","465.5","mmichalik","2016-10-28 17:03:03.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20787BDNACORP\BDNASC20787","BDNASC20787","BDNACORP","SERIALSC20787","10338176481033819416","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Mobile Processor i7-3540M 3.00 GHz (Ivy Bridge)","1","2","1","3001","8259384","465.5","mnaughtin","2016-10-13 15:27:00.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20788BDNACORP\BDNASC20788","BDNASC20788","BDNACORP","SERIALSC20788","236034923236094899","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Mobile Processor I7-640M 2.80 GHz (Arrandale)","1","2","1","2800","6143360","465.5","mnelson","2016-10-31 08:58:27.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20789BDNACORP\BDNASC20789","BDNASC20789","BDNACORP","SERIALSC20789","10338176481033819332","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-5300U 2.30 GHz (Broadwell)","1","2","1","2301","8274368","465.5","msmith","2016-10-31 17:12:21.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20790BDNACORP\BDNASC20790","BDNASC20790","BDNACORP","SERIALSC20790","10338176481033819297","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Mobile Processor i7-5600U 2.60 GHz (Broadwell)","1","2","1","2601","8274376","238.2","mstoldt","2016-10-28 19:26:55.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20791BDNACORP\BDNASC20791","BDNASC20791","BDNACORP","SERIALSC20791","236034923236094899","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor I5-520M 2.40 GHz (Arrandale)","1","2","1","2400","3980672","148.8","mtrabalka","2016-10-18 12:58:13.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20792BDNACORP\BDNASC20792","BDNASC20792","BDNACORP","SERIALSC20792","10338176481033819416","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Mobile Processor i7-3520M 2.90 GHz (Ivy Bridge)","1","2","1","2901","8259472","465.5","nancyp","2016-11-01 09:22:25.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20793BDNACORP\BDNASC20793","BDNASC20793","BDNACORP","SERIALSC20793","236034481236094910","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Mobile Celeron Processor 585 2.16 GHz (Merom-2M)","1","1","0","2161","4092180","148.8","nglass","2016-09-06 15:40:04.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20794BDNACORP\BDNASC20794","BDNASC20794","BDNACORP","SERIALSC20794","6792348467923485","7365","no","Desktop","Windows","Windows 8 Pro","6.3","","Pro","6720","Core i5 Mobile Processor i5-4300U 1.90 GHz (Haswell)","1","2","1","2501","8291400","232.4","nhensley","2016-10-24 12:45:36.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20795BDNACORP\BDNASC20795","BDNASC20795","BDNACORP","SERIALSC20795","10338176481033819416","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Mobile Processor i7-3540M 3.00 GHz (Ivy Bridge)","1","2","1","3001","8259384","465.5","nmarcum","2016-10-22 13:26:39.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20796BDNACORP\BDNASC20796","BDNASC20796","BDNACORP","SERIALSC20796","10338176481033819421","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-4300U 1.90 GHz (Haswell)","1","2","1","2501","8291784","237.1","nmcjunkin","2016-09-09 16:37:38.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20797BDNACORP\BDNASC20797","BDNASC20797","BDNACORP","SERIALSC20797","10338177281033818100","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Processor i5-6500 3.20 GHz (Skylake-S)","1","4","0","3201","8267028","335.1","nnelson","2016-11-01 12:33:02.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20798BDNACORP\BDNASC20798","BDNASC20798","BDNACORP","SERIALSC20798","236034923236126224","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Mobile Processor i7-2640M 2.80 GHz (Sandy Bridge)","1","2","1","2801","4102504","465.5","nshaver","2016-10-31 19:19:36.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20799BDNACORP\BDNASC20799","BDNASC20799","BDNACORP","SERIALSC20799","10338176481033819319","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-6300U 2.40 GHz (Skylake-U)","1","2","1","2401","8049072","335.1","nsimcox","2016-11-01 08:35:25.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20800BDNACORP\BDNASC20800","BDNASC20800","BDNACORP","SERIALSC20800","10338176481033819421","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-4300U 1.90 GHz (Haswell)","1","2","1","2501","8291820","238.2","nstewart","2016-10-22 23:12:37.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20801BDNACORP\BDNASC20801","BDNASC20801","BDNACORP","SERIALSC20801","10338177281033818361","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Processor i5-3470 3.20 GHz (Ivy Bridge)","1","4","0","3201","8272432","465.5","pamb","2016-11-02 09:04:52.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20802BDNACORP\BDNASC20802","BDNASC20802","BDNACORP","SERIALSC20802","10338176481033819319","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-6300U 2.40 GHz (Skylake-U)","1","2","1","2401","8048028","335.1","pamelam","2016-11-01 09:25:53.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20803BDNACORP\BDNASC20803","BDNASC20803","BDNACORP","SERIALSC20803","10338176481033819421","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-4300U 1.90 GHz (Haswell)","1","2","1","2501","8291868","238.2","patr","2016-11-01 12:43:26.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20804BDNACORP\BDNASC20804","BDNASC20804","BDNACORP","SERIALSC20804","10338176481033819416","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Mobile Processor i7-3540M 3.00 GHz (Ivy Bridge)","1","2","1","3001","8259384","465.5","paulp","2016-10-27 10:09:33.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20805BDNACORP\BDNASC20805","BDNASC20805","BDNACORP","SERIALSC20805","10338176481033819431","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-3230M 2.60 GHz (Ivy Bridge)","1","2","1","2601","8272116","465.5","pauls","2016-10-24 08:47:28.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20806BDNACORP\BDNASC20806","BDNASC20806","BDNACORP","SERIALSC20806","10338176481033819421","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-4310U 2.00 GHz (Haswell)","1","2","1","2601","8291852","238.2","pchaloux","2016-11-02 07:18:53.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20807BDNACORP\BDNASC20807","BDNASC20807","BDNACORP","SERIALSC20807","10338176481033819416","442549357","no","Desktop","Windows","Windows 10 Enterprise","10.0 (1607)","","Enterprise","6720","Core i7 Mobile Processor i7-3540M 3.00 GHz (Ivy Bridge)","1","2","1","3001","8257076","118.5","pclark","2016-11-01 14:31:16.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20808BDNACORP\BDNASC20808","BDNASC20808","BDNACORP","SERIALSC20808","10338176481033819421","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-4310U 2.00 GHz (Haswell)","1","2","1","2601","8291852","238.2","pcox","2016-10-18 14:15:32.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20809BDNACORP\BDNASC20809","BDNASC20809","BDNACORP","SERIALSC20809","10338176481033819421","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-4310U 2.00 GHz (Haswell)","1","2","1","2601","8291860","237.1","pgarlock","2016-10-21 16:38:39.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20810BDNACORP\BDNASC20810","BDNASC20810","BDNACORP","SERIALSC20810","10338176481033819332","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-5300U 2.30 GHz (Broadwell)","1","2","1","2301","8274368","465.5","poneill","2016-10-30 15:43:44.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20811BDNACORP\BDNASC20811","BDNASC20811","BDNACORP","SERIALSC20811","10338176481033819421","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-4300U 1.90 GHz (Haswell)","1","2","1","2501","8291868","238.2","porth","2016-11-02 13:40:49.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20812BDNACORP\BDNASC20812","BDNASC20812","BDNACORP","SERIALSC20812","10338176481033819319","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-6300U 2.40 GHz (Skylake-U)","1","2","1","2401","8049072","335.1","priley","2016-11-02 06:09:46.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20813BDNACORP\BDNASC20813","BDNASC20813","BDNACORP","SERIALSC20813","10338176481033819319","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-6300U 2.40 GHz (Skylake-U)","1","2","1","2401","8048028","335.1","pseaton","2016-11-01 18:15:54.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20814BDNACORP\BDNASC20814","BDNASC20814","BDNACORP","SERIALSC20814","10338176481033819416","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Mobile Processor i7-3540M 3.00 GHz (Ivy Bridge)","1","2","1","3001","8259352","465.5","randys","2016-10-29 16:00:33.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20815BDNACORP\BDNASC20815","BDNASC20815","BDNACORP","SERIALSC20815","10338176481033819332","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-5300U 2.30 GHz (Broadwell)","1","2","1","2301","8274368","465.5","randyst","2016-10-26 23:10:25.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20816BDNACORP\BDNASC20816","BDNASC20816","BDNACORP","SERIALSC20816","10338176481033819416","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Mobile Processor i7-3540M 3.00 GHz (Ivy Bridge)","1","2","1","3001","8259384","465.5","rayd","2016-11-02 16:32:03.000","17137","7932496990","false"
